"date";"time";"tempC";"tempF";"windspeedMiles";"windspeedKmph";"winddirDegree";"winddir16Point";"weatherCode";"value";"value.1";"precipMM";"humidity";"visibility";"pressure";"cloudcover";"HeatIndexC";"HeatIndexF";"DewPointC";"DewPointF";"WindChillC";"WindChillF";"WindGustMiles";"WindGustKmph";"FeelsLikeC";"FeelsLikeF"
"2016-12-02";"2300";"0";"32";"12";"20";"279";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.2";"91";"5";"1017";"99";"0";"32";"-1";"30";"-5";"23";"20";"32";"-5";"23"
"2016-12-02";"2200";"1";"34";"12";"20";"282";"WNW";"371";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png";"Moderate or heavy snow showers";"0.2";"91";"5";"1017";"98";"1";"34";"0";"31";"-4";"25";"17";"27";"-4";"25"
"2016-12-02";"2100";"2";"35";"12";"19";"284";"WNW";"371";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png";"Moderate or heavy snow showers";"0.2";"91";"6";"1016";"98";"2";"35";"0";"33";"-3";"27";"14";"23";"-3";"27"
"2016-12-02";"2000";"2";"36";"11";"18";"287";"WNW";"371";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png";"Moderate or heavy snow showers";"0.2";"91";"6";"1016";"97";"2";"36";"1";"33";"-2";"28";"13";"22";"-2";"28"
"2016-12-02";"1900";"2";"36";"11";"17";"291";"WNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.3";"91";"6";"1015";"96";"2";"36";"1";"34";"-2";"28";"13";"20";"-2";"28"
"2016-12-02";"1800";"3";"37";"10";"17";"295";"WNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.3";"91";"6";"1015";"96";"3";"37";"1";"34";"-2";"29";"12";"19";"-2";"29"
"2016-12-02";"1700";"3";"37";"10";"17";"300";"WNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.3";"91";"6";"1014";"97";"3";"37";"1";"34";"-1";"30";"12";"19";"-1";"30"
"2016-12-02";"1600";"3";"37";"10";"17";"305";"NW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.2";"90";"5";"1013";"98";"3";"37";"1";"35";"-1";"30";"12";"19";"-1";"30"
"2016-12-02";"1500";"3";"38";"10";"17";"310";"NW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.2";"90";"5";"1012";"99";"3";"38";"2";"35";"-1";"31";"12";"19";"-1";"31"
"2016-12-02";"1400";"3";"38";"12";"20";"317";"NW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.3";"89";"4";"1011";"98";"3";"38";"1";"35";"-1";"30";"14";"23";"-1";"30"
"2016-12-02";"1300";"3";"38";"14";"23";"324";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.3";"88";"4";"1010";"98";"3";"38";"1";"34";"-2";"29";"16";"27";"-2";"29"
"2016-12-02";"1200";"3";"38";"17";"27";"332";"NNW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.4";"87";"3";"1008";"97";"3";"38";"1";"34";"-2";"28";"19";"30";"-2";"28"
"2016-12-02";"1100";"3";"37";"18";"29";"328";"NNW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.5";"88";"2";"1006";"98";"3";"37";"1";"34";"-3";"27";"22";"36";"-3";"27"
"2016-12-02";"1000";"3";"37";"20";"32";"325";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.6";"89";"1";"1005";"99";"3";"37";"1";"34";"-3";"26";"26";"42";"-3";"26"
"2016-12-02";"900";"2";"36";"21";"35";"321";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.7";"89";"0";"1003";"100";"2";"36";"1";"33";"-4";"25";"30";"48";"-4";"25"
"2016-12-02";"800";"2";"35";"21";"35";"313";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.8";"90";"1";"1002";"100";"2";"35";"0";"33";"-5";"24";"34";"54";"-5";"24"
"2016-12-02";"700";"1";"35";"21";"35";"304";"WNW";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light rain";"0.9";"90";"2";"1000";"100";"1";"35";"0";"32";"-5";"23";"37";"60";"-5";"23"
"2016-12-02";"600";"1";"34";"21";"35";"295";"WNW";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.0";"91";"3";"999";"100";"1";"34";"0";"31";"-6";"22";"41";"66";"-6";"22"
"2016-12-02";"500";"1";"34";"21";"34";"290";"WNW";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.0";"92";"4";"999";"100";"1";"34";"0";"32";"-5";"23";"41";"66";"-5";"23"
"2016-12-02";"400";"2";"35";"21";"34";"285";"WNW";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"1.0";"94";"5";"999";"100";"2";"35";"1";"33";"-5";"23";"41";"66";"-5";"23"
"2016-12-02";"300";"2";"35";"21";"34";"280";"W";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"1.0";"95";"7";"999";"100";"2";"35";"1";"34";"-5";"24";"40";"65";"-5";"24"
"2016-12-02";"200";"2";"36";"21";"34";"278";"W";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"0.7";"95";"5";"1000";"100";"2";"36";"1";"35";"-4";"25";"40";"64";"-4";"25"
"2016-12-02";"100";"3";"37";"21";"34";"276";"W";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"0.5";"94";"4";"1001";"100";"3";"37";"2";"35";"-4";"26";"39";"63";"-4";"26"
"2016-12-02";"0";"3";"37";"21";"35";"274";"W";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"0.2";"94";"2";"1002";"100";"3";"37";"2";"36";"-3";"26";"38";"61";"-3";"26"
"2016-12-01";"2300";"2";"36";"21";"33";"274";"W";"266";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light drizzle";"0.4";"95";"3";"1003";"100";"2";"36";"2";"35";"-4";"25";"38";"62";"-4";"25"
"2016-12-01";"2200";"2";"35";"20";"32";"274";"W";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"0.5";"95";"4";"1004";"100";"2";"35";"1";"34";"-4";"24";"39";"63";"-4";"24"
"2016-12-01";"2100";"1";"34";"19";"31";"273";"W";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"0.7";"96";"4";"1005";"100";"1";"34";"1";"33";"-5";"23";"39";"63";"-5";"23"
"2016-12-01";"2000";"2";"35";"19";"30";"271";"W";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.1";"96";"6";"1006";"100";"2";"35";"1";"34";"-4";"25";"36";"58";"-4";"25"
"2016-12-01";"1900";"2";"36";"18";"29";"269";"W";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.4";"97";"7";"1007";"100";"2";"36";"2";"35";"-4";"26";"32";"52";"-4";"26"
"2016-12-01";"1800";"3";"37";"17";"27";"267";"W";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png";"Light rain";"1.8";"97";"9";"1008";"100";"3";"37";"2";"36";"-3";"27";"29";"46";"-3";"27"
"2016-12-01";"1700";"3";"37";"16";"26";"263";"W";"296";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png";"Light rain";"1.9";"97";"9";"1009";"100";"3";"37";"2";"36";"-2";"28";"26";"41";"-2";"28"
"2016-12-01";"1600";"3";"38";"16";"25";"259";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"1.9";"96";"9";"1010";"100";"3";"38";"3";"37";"-2";"29";"22";"36";"-2";"29"
"2016-12-01";"1500";"3";"38";"15";"24";"254";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"2.0";"96";"9";"1011";"100";"3";"38";"3";"37";"-1";"29";"19";"31";"-1";"29"
"2016-12-01";"1400";"3";"38";"14";"23";"255";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"1.8";"96";"9";"1012";"100";"3";"38";"3";"37";"-2";"29";"19";"30";"-2";"29"
"2016-12-01";"1300";"3";"37";"14";"22";"256";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"1.5";"96";"9";"1013";"100";"3";"37";"2";"36";"-2";"29";"19";"30";"-2";"29"
"2016-12-01";"1200";"3";"37";"13";"21";"256";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"1.3";"95";"9";"1014";"100";"3";"37";"2";"35";"-2";"28";"18";"30";"-2";"28"
"2016-12-01";"1100";"2";"36";"13";"22";"258";"WSW";"317";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png";"Light sleet";"1.2";"95";"8";"1014";"100";"2";"36";"2";"35";"-3";"27";"19";"30";"-3";"27"
"2016-12-01";"1000";"2";"36";"14";"22";"261";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Heavy snow";"1.0";"94";"7";"1015";"100";"2";"36";"1";"34";"-3";"27";"19";"31";"-3";"27"
"2016-12-01";"900";"2";"35";"14";"22";"263";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Heavy snow";"0.9";"94";"7";"1016";"100";"2";"35";"1";"33";"-3";"26";"20";"32";"-3";"26"
"2016-12-01";"800";"1";"34";"14";"22";"260";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Heavy snow";"0.8";"93";"5";"1017";"100";"1";"34";"0";"33";"-4";"25";"20";"31";"-4";"25"
"2016-12-01";"700";"1";"34";"13";"21";"258";"WSW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.8";"93";"4";"1017";"100";"1";"34";"0";"32";"-4";"24";"19";"31";"-4";"24"
"2016-12-01";"600";"1";"33";"13";"21";"255";"WSW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.7";"92";"3";"1017";"100";"1";"33";"-1";"31";"-5";"24";"19";"30";"-5";"24"
"2016-12-01";"500";"0";"33";"13";"21";"256";"WSW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.5";"92";"3";"1018";"100";"0";"33";"-1";"31";"-5";"23";"19";"30";"-5";"23"
"2016-12-01";"400";"0";"33";"13";"21";"257";"WSW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.4";"92";"4";"1019";"100";"0";"33";"-1";"30";"-5";"23";"19";"31";"-5";"23"
"2016-12-01";"300";"0";"32";"13";"22";"259";"WSW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.2";"92";"4";"1019";"100";"0";"32";"-1";"30";"-5";"23";"19";"31";"-5";"23"
"2016-12-01";"200";"0";"31";"13";"22";"259";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.3";"92";"3";"1020";"100";"0";"32";"-1";"30";"-5";"23";"19";"30";"-5";"23"
"2016-12-01";"100";"-1";"31";"13";"22";"260";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.4";"92";"3";"1021";"100";"0";"31";"-1";"30";"-5";"23";"18";"30";"-5";"23"
"2016-12-01";"0";"-1";"30";"13";"22";"260";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.5";"92";"2";"1021";"100";"-1";"31";"-1";"30";"-5";"23";"18";"29";"-5";"23"
"2016-11-30";"2300";"-2";"28";"13";"21";"259";"W";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.6";"92";"2";"1021";"100";"-1";"30";"-1";"30";"-5";"23";"19";"30";"-5";"23"
"2016-11-30";"2200";"-3";"27";"13";"21";"259";"WSW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.7";"91";"2";"1022";"100";"-2";"29";"-2";"29";"-6";"22";"19";"31";"-6";"22"
"2016-11-30";"2100";"-4";"25";"13";"21";"258";"WSW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.8";"91";"2";"1022";"100";"-3";"28";"-2";"28";"-6";"21";"20";"32";"-6";"21"
"2016-11-30";"2000";"-3";"27";"14";"22";"259";"WSW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.7";"89";"2";"1022";"100";"-2";"29";"-2";"28";"-6";"21";"20";"33";"-6";"21"
"2016-11-30";"1900";"-2";"29";"14";"22";"260";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.7";"87";"3";"1023";"100";"-1";"30";"-3";"27";"-6";"21";"21";"34";"-6";"21"
"2016-11-30";"1800";"-1";"31";"14";"23";"261";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.6";"84";"3";"1023";"100";"-1";"31";"-3";"26";"-7";"20";"21";"35";"-7";"20"
"2016-11-30";"1700";"0";"32";"14";"23";"260";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.4";"79";"4";"1023";"98";"0";"32";"-3";"26";"-6";"21";"21";"34";"-6";"21"
"2016-11-30";"1600";"0";"33";"14";"22";"260";"W";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.3";"74";"5";"1024";"96";"0";"32";"-4";"25";"-5";"23";"21";"33";"-5";"23"
"2016-11-30";"1500";"1";"33";"14";"22";"259";"W";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.1";"69";"7";"1024";"94";"1";"33";"-4";"24";"-5";"24";"20";"33";"-5";"24"
"2016-11-30";"1400";"1";"34";"13";"21";"257";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.1";"68";"8";"1025";"89";"1";"34";"-4";"25";"-4";"25";"20";"32";"-4";"25"
"2016-11-30";"1300";"1";"34";"13";"21";"255";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"68";"9";"1025";"85";"1";"34";"-4";"25";"-4";"25";"19";"31";"-4";"25"
"2016-11-30";"1200";"1";"35";"12";"20";"253";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"67";"10";"1026";"81";"1";"35";"-4";"25";"-3";"26";"19";"30";"-3";"26"
"2016-11-30";"1100";"1";"34";"12";"19";"250";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"71";"10";"1027";"74";"1";"34";"-4";"25";"-4";"25";"18";"29";"-4";"25"
"2016-11-30";"1000";"0";"32";"11";"18";"248";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"75";"10";"1027";"68";"0";"32";"-4";"25";"-4";"24";"17";"28";"-4";"24"
"2016-11-30";"900";"0";"31";"11";"17";"245";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"79";"10";"1028";"61";"0";"31";"-4";"26";"-5";"23";"17";"27";"-5";"23"
"2016-11-30";"800";"-1";"31";"10";"16";"245";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"82";"10";"1028";"51";"-1";"31";"-4";"26";"-5";"22";"16";"25";"-5";"22"
"2016-11-30";"700";"-1";"30";"9";"15";"245";"WSW";"323";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Patchy light snow";"0.0";"85";"10";"1029";"41";"-1";"30";"-4";"26";"-6";"21";"15";"24";"-6";"21"
"2016-11-30";"600";"-2";"29";"9";"14";"245";"WSW";"323";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Patchy light snow";"0.0";"88";"10";"1029";"31";"-2";"29";"-4";"26";"-6";"20";"14";"22";"-6";"20"
"2016-11-30";"500";"-2";"29";"9";"14";"249";"WSW";"323";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Patchy light snow";"0.0";"88";"10";"1030";"43";"-2";"29";"-4";"26";"-7";"20";"14";"23";"-7";"20"
"2016-11-30";"400";"-2";"29";"9";"15";"252";"WSW";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"88";"10";"1030";"55";"-2";"29";"-4";"26";"-7";"20";"15";"24";"-7";"20"
"2016-11-30";"300";"-2";"29";"10";"16";"256";"WSW";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"87";"10";"1030";"67";"-2";"29";"-4";"26";"-7";"20";"15";"25";"-7";"20"
"2016-11-30";"200";"-2";"28";"10";"16";"259";"WSW";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"87";"9";"1031";"78";"-2";"28";"-4";"25";"-7";"19";"17";"27";"-7";"19"
"2016-11-30";"100";"-2";"28";"11";"17";"262";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"88";"9";"1031";"89";"-2";"28";"-4";"25";"-8";"18";"18";"29";"-8";"18"
"2016-11-30";"0";"-3";"27";"11";"18";"265";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"88";"8";"1031";"100";"-3";"27";"-4";"24";"-8";"17";"19";"31";"-8";"17"
"2016-11-29";"2300";"-3";"27";"11";"18";"269";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"87";"7";"1031";"100";"-3";"27";"-4";"24";"-8";"17";"20";"32";"-8";"17"
"2016-11-29";"2200";"-3";"27";"11";"18";"273";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.1";"87";"6";"1031";"100";"-3";"27";"-4";"24";"-8";"17";"20";"32";"-8";"17"
"2016-11-29";"2100";"-3";"27";"11";"18";"277";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.1";"87";"5";"1031";"100";"-3";"27";"-5";"24";"-8";"17";"21";"33";"-8";"17"
"2016-11-29";"2000";"-2";"28";"11";"18";"279";"W";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.1";"87";"5";"1031";"100";"-2";"28";"-4";"25";"-8";"18";"20";"32";"-8";"18"
"2016-11-29";"1900";"-2";"29";"12";"19";"281";"WNW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.2";"86";"4";"1030";"100";"-2";"29";"-4";"26";"-7";"19";"19";"31";"-7";"19"
"2016-11-29";"1800";"-1";"30";"13";"20";"283";"WNW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Heavy snow";"0.2";"86";"4";"1030";"100";"-1";"30";"-3";"26";"-7";"20";"18";"30";"-7";"20"
"2016-11-29";"1700";"-1";"31";"14";"22";"283";"WNW";"338";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Heavy snow";"0.2";"85";"3";"1030";"98";"-1";"31";"-3";"27";"-6";"21";"18";"30";"-6";"21"
"2016-11-29";"1600";"0";"32";"15";"24";"283";"WNW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.2";"84";"2";"1030";"96";"0";"32";"-3";"27";"-6";"21";"18";"30";"-6";"21"
"2016-11-29";"1500";"0";"32";"16";"25";"282";"WNW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.2";"82";"1";"1029";"94";"0";"32";"-2";"28";"-6";"22";"18";"30";"-6";"22"
"2016-11-29";"1400";"0";"32";"16";"26";"281";"WNW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Blizzard";"0.2";"81";"2";"1029";"91";"0";"32";"-3";"27";"-6";"21";"20";"32";"-6";"21"
"2016-11-29";"1300";"0";"31";"17";"27";"280";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.1";"80";"3";"1029";"89";"0";"31";"-3";"26";"-7";"20";"22";"35";"-7";"20"
"2016-11-29";"1200";"-1";"31";"17";"27";"279";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.1";"79";"3";"1029";"87";"-1";"31";"-4";"25";"-7";"19";"23";"38";"-7";"19"
"2016-11-29";"1100";"-1";"29";"16";"26";"277";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.1";"81";"6";"1029";"91";"-1";"29";"-4";"24";"-8";"18";"24";"39";"-8";"18"
"2016-11-29";"1000";"-2";"28";"16";"25";"275";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"83";"8";"1030";"95";"-2";"28";"-5";"24";"-9";"16";"25";"40";"-9";"16"
"2016-11-29";"900";"-3";"27";"15";"24";"272";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"86";"10";"1030";"99";"-3";"27";"-5";"23";"-10";"15";"26";"41";"-10";"15"
"2016-11-29";"800";"-3";"26";"13";"22";"269";"W";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"88";"10";"1030";"92";"-3";"26";"-5";"23";"-10";"15";"23";"37";"-10";"15"
"2016-11-29";"700";"-4";"25";"12";"19";"265";"W";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"90";"10";"1030";"84";"-4";"25";"-5";"23";"-10";"15";"21";"33";"-10";"15"
"2016-11-29";"600";"-4";"24";"11";"17";"261";"W";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"92";"10";"1030";"77";"-4";"24";"-5";"23";"-10";"14";"18";"29";"-10";"14"
"2016-11-29";"500";"-4";"24";"9";"15";"263";"W";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"92";"10";"1030";"61";"-4";"24";"-5";"23";"-9";"15";"16";"25";"-9";"15"
"2016-11-29";"400";"-4";"24";"8";"13";"264";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"92";"10";"1030";"45";"-4";"24";"-5";"23";"-9";"16";"14";"22";"-9";"16"
"2016-11-29";"300";"-4";"24";"7";"11";"265";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"93";"10";"1030";"29";"-4";"24";"-5";"23";"-9";"16";"11";"18";"-9";"16"
"2016-11-29";"200";"-4";"25";"7";"11";"278";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"92";"9";"1030";"32";"-4";"25";"-5";"23";"-8";"18";"11";"17";"-8";"18"
